"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BCD_FO|1085412","1085412","710GS203425JAN100.5PE","710GS2034","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101221","2101221","GBPINR25JUN110.5CE","GBPINR","0.0","2025-06-26","110.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085414","1085414","710GS203425JAN100.25PE","710GS2034","0.0","2025-01-30","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101223","2101223","EURINR25JUN88PE","EURINR","0.0","2025-06-26","88.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085416","1085416","710GS203425JAN100PE","710GS2034","0.0","2025-01-30","100.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085417","1085417","710GS203425JAN99.75CE","710GS2034","0.0","2025-01-30","99.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101226","2101226","USDINR25JUN85.5PE","USDINR","0.0","2025-06-26","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085419","1085419","710GS203425JAN101.75CE","710GS2034","0.0","2025-01-30","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101228","2101228","EURINR25JUN92.75CE","EURINR","0.0","2025-06-26","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101229","2101229","USDINR25JUN87PE","USDINR","0.0","2025-06-26","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085422","1085422","710GS203425JAN102PE","710GS2034","0.0","2025-01-30","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101231","2101231","EURINR25JUN94.25CE","EURINR","0.0","2025-06-26","94.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101232","2101232","JPYINR25JUN52.75PE","JPYINR","0.0","2025-06-26","52.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101233","2101233","JPYINR25JUN54.25PE","JPYINR","0.0","2025-06-26","54.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101234","2101234","USDINR25JUN81PE","USDINR","0.0","2025-06-26","81.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085427","1085427","710GS203425JAN102.75CE","710GS2034","0.0","2025-01-30","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101236","2101236","GBPINR25JUN110PE","GBPINR","0.0","2025-06-26","110.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101237","2101237","EURINR25JUN88CE","EURINR","0.0","2025-06-26","88.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166774","2166774","GBPINR25MAR107.25PE","GBPINR","0.0","2025-03-27","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101239","2101239","USDINR25JUN85.5CE","USDINR","0.0","2025-06-26","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101240","2101240","USDINR25JUN87CE","USDINR","0.0","2025-06-26","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085433","1085433","710GS203425JAN103.5CE","710GS2034","0.0","2025-01-30","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101242","2101242","JPYINR25JUN52.75CE","JPYINR","0.0","2025-06-26","52.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101243","2101243","JPYINR25JUN54.25CE","JPYINR","0.0","2025-06-26","54.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085436","1085436","710GS203425JAN103.75PE","710GS2034","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101245","2101245","USDINR25JUN81CE","USDINR","0.0","2025-06-26","81.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085438","1085438","679GS203425JAN99.5PE","679GS2034","0.0","2025-01-30","99.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101247","2101247","GBPINR25JUN110CE","GBPINR","0.0","2025-06-26","110.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085440","1085440","679GS203425JAN99.25PE","679GS2034","0.0","2025-01-30","99.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085441","1085441","679GS203425JAN99CE","679GS2034","0.0","2025-01-30","99.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085442","1085442","679GS203425JAN99PE","679GS2034","0.0","2025-01-30","99.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085443","1085443","679GS203425JAN98.75CE","679GS2034","0.0","2025-01-30","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101252","2101252","USDINR25JUN83.5PE","USDINR","0.0","2025-06-26","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085445","1085445","679GS203425JAN98.5CE","679GS2034","0.0","2025-01-30","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101254","2101254","USDINR25JUN85PE","USDINR","0.0","2025-06-26","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085447","1085447","679GS203425JAN98.25CE","679GS2034","0.0","2025-01-30","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085448","1085448","679GS203425JAN98.25PE","679GS2034","0.0","2025-01-30","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101257","2101257","JPYINR25JUN52.25PE","JPYINR","0.0","2025-06-26","52.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085450","1085450","679GS203425JAN98PE","679GS2034","0.0","2025-01-30","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085451","1085451","679GS203425JAN97.75CE","679GS2034","0.0","2025-01-30","97.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085452","1085452","679GS203425JAN97.75PE","679GS2034","0.0","2025-01-30","97.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085453","1085453","679GS203425JAN99.75CE","679GS2034","0.0","2025-01-30","99.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085454","1085454","679GS203425JAN99.75PE","679GS2034","0.0","2025-01-30","99.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101263","2101263","USDINR25JUN83.5CE","USDINR","0.0","2025-06-26","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101264","2101264","USDINR25JUN85CE","USDINR","0.0","2025-06-26","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085457","1085457","679GS203425JAN100.25CE","679GS2034","0.0","2025-01-30","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085458","1085458","679GS203425JAN100.25PE","679GS2034","0.0","2025-01-30","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101267","2101267","JPYINR25JUN52.25CE","JPYINR","0.0","2025-06-26","52.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085460","1085460","679GS203425JAN100.5PE","679GS2034","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085461","1085461","679GS203425JAN100.75CE","679GS2034","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085462","1085462","679GS203425JAN100.75PE","679GS2034","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085463","1085463","679GS203425JAN101CE","679GS2034","0.0","2025-01-30","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101272","2101272","EURINR25JUN88.5PE","EURINR","0.0","2025-06-26","88.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085465","1085465","679GS203425JAN101.25CE","679GS2034","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085466","1085466","679GS203425JAN101.25PE","679GS2034","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085467","1085467","679GS203425JAN101.5CE","679GS2034","0.0","2025-01-30","101.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101276","2101276","USDINR25JUN81.5PE","USDINR","0.0","2025-06-26","81.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166813","2166813","JPYINR25MAR58.75PE","JPYINR","0.0","2025-03-27","58.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085470","1085470","679GS203425JAN101.75PE","679GS2034","0.0","2025-01-30","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101281","2101281","EURINR25JUN88.5CE","EURINR","0.0","2025-06-26","88.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166821","2166821","USDINR25MAR85.5PE","USDINR","0.0","2025-03-27","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166824","2166824","EURINR25MAR92.75CE","EURINR","0.0","2025-03-27","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101289","2101289","USDINR25JUN84.75PE","USDINR","0.0","2025-06-26","84.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101290","2101290","USDINR25JUN81.5CE","USDINR","0.0","2025-06-26","81.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101292","2101292","USDINR25JUN86.25PE","USDINR","0.0","2025-06-26","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166834","2166834","EURINR25MAR94.25CE","EURINR","0.0","2025-03-27","94.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101299","2101299","USDINR25JUN84.75CE","USDINR","0.0","2025-06-26","84.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101300","2101300","USDINR25JUN86.25CE","USDINR","0.0","2025-06-26","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166838","2166838","JPYINR25MAR52.75PE","JPYINR","0.0","2025-03-27","52.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101303","2101303","EURINR25JUN89.75PE","EURINR","0.0","2025-06-26","89.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166844","2166844","GBPINR25MAR105.75CE","GBPINR","0.0","2025-03-27","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101311","2101311","USDINR25JUN82.75PE","USDINR","0.0","2025-06-26","82.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101313","2101313","USDINR25JUN84.25PE","USDINR","0.0","2025-06-26","84.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101315","2101315","GBPINR25JUN111.75PE","GBPINR","0.0","2025-06-26","111.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101316","2101316","EURINR25JUN89.75CE","EURINR","0.0","2025-06-26","89.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166854","2166854","GBPINR25MAR107.25CE","GBPINR","0.0","2025-03-27","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101323","2101323","USDINR25JUN82.75CE","USDINR","0.0","2025-06-26","82.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101325","2101325","USDINR25JUN84.25CE","USDINR","0.0","2025-06-26","84.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101328","2101328","GBPINR25JUN111.75CE","GBPINR","0.0","2025-06-26","111.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101332","2101332","EURINR25JUN87.75PE","EURINR","0.0","2025-06-26","87.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101333","2101333","EURINR25JUN89.25PE","EURINR","0.0","2025-06-26","89.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101336","2101336","USDINR25JUN86.75PE","USDINR","0.0","2025-06-26","86.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166875","2166875","GBPINR25MAR110.5PE","GBPINR","0.0","2025-03-27","110.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101340","2101340","USDINR25JUN80.75PE","USDINR","0.0","2025-06-26","80.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101343","2101343","USDINR25JUN82.25PE","USDINR","0.0","2025-06-26","82.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166880","2166880","USDINR25MAR85.5CE","USDINR","0.0","2025-03-27","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101347","2101347","EURINR25JUN87.75CE","EURINR","0.0","2025-06-26","87.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101348","2101348","GBPINR25JUN111.25PE","GBPINR","0.0","2025-06-26","111.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101350","2101350","EURINR25JUN89.25CE","EURINR","0.0","2025-06-26","89.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166889","2166889","USDINR25MAR87CE","USDINR","0.0","2025-03-27","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101355","2101355","USDINR25JUN86.75CE","USDINR","0.0","2025-06-26","86.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101356","2101356","GBPINR25JUN109.5PE","GBPINR","0.0","2025-06-26","109.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101359","2101359","USDINR25JUN80.75CE","USDINR","0.0","2025-06-26","80.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101361","2101361","USDINR25JUN82.25CE","USDINR","0.0","2025-06-26","82.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101363","2101363","GBPINR25JUN111.25CE","GBPINR","0.0","2025-06-26","111.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166900","2166900","JPYINR25MAR52.75CE","JPYINR","0.0","2025-03-27","52.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166901","2166901","JPYINR25MAR54.25CE","JPYINR","0.0","2025-03-27","54.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101368","2101368","GBPINR25JUN109.5CE","GBPINR","0.0","2025-06-26","109.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101371","2101371","EURINR25JUN87.25PE","EURINR","0.0","2025-06-26","87.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166910","2166910","EURINR25MAR90.75PE","EURINR","0.0","2025-03-27","90.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166911","2166911","EURINR25MAR92.25PE","EURINR","0.0","2025-03-27","92.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101381","2101381","EURINR25JUN87.25CE","EURINR","0.0","2025-06-26","87.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166918","2166918","GBPINR25MAR110.5CE","GBPINR","0.0","2025-03-27","110.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101384","2101384","GBPINR25JUN107.5PE","GBPINR","0.0","2025-06-26","107.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101386","2101386","GBPINR25JUN109PE","GBPINR","0.0","2025-06-26","109.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101393","2101393","GBPINR25JUN107.5CE","GBPINR","0.0","2025-06-26","107.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101394","2101394","GBPINR25JUN109CE","GBPINR","0.0","2025-06-26","109.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085259","1085259","741GS203625JAN105.5CE","741GS2036","0.0","2025-01-30","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101404","2101404","EURINR25JUN94.5PE","EURINR","0.0","2025-06-26","94.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101405","2101405","GBPINR25JUN105.5PE","GBPINR","0.0","2025-06-26","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101406","2101406","GBPINR25JUN107PE","GBPINR","0.0","2025-06-26","107.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166948","2166948","USDINR25MAR83.5PE","USDINR","0.0","2025-03-27","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101414","2101414","EURINR25JUN94.5CE","EURINR","0.0","2025-06-26","94.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101415","2101415","GBPINR25JUN105.5CE","GBPINR","0.0","2025-06-26","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101416","2101416","JPYINR25JUN54.5PE","JPYINR","0.0","2025-06-26","54.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101417","2101417","GBPINR25JUN107CE","GBPINR","0.0","2025-06-26","107.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101418","2101418","JPYINR25JUN56PE","JPYINR","0.0","2025-06-26","56.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166956","2166956","EURINR25MAR90.75CE","EURINR","0.0","2025-03-27","90.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101426","2101426","JPYINR25JUN54.5CE","JPYINR","0.0","2025-06-26","54.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166963","2166963","USDINR25MAR85PE","USDINR","0.0","2025-03-27","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101428","2101428","JPYINR25JUN56CE","JPYINR","0.0","2025-06-26","56.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101430","2101430","EURINR25JUN92.5PE","EURINR","0.0","2025-06-26","92.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166967","2166967","EURINR25MAR92.25CE","EURINR","0.0","2025-03-27","92.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101432","2101432","EURINR25JUN94PE","EURINR","0.0","2025-06-26","94.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101442","2101442","EURINR25JUN92.5CE","EURINR","0.0","2025-06-26","92.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101443","2101443","GBPINR25JUN106.75PE","GBPINR","0.0","2025-06-26","106.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101445","2101445","EURINR25JUN94CE","EURINR","0.0","2025-06-26","94.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101446","2101446","JPYINR25JUN52.5PE","JPYINR","0.0","2025-06-26","52.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101447","2101447","GBPINR25JUN108.25PE","GBPINR","0.0","2025-06-26","108.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101450","2101450","JPYINR25JUN54PE","JPYINR","0.0","2025-06-26","54.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101458","2101458","GBPINR25JUN106.75CE","GBPINR","0.0","2025-06-26","106.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101459","2101459","JPYINR25JUN52.5CE","JPYINR","0.0","2025-06-26","52.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101460","2101460","GBPINR25JUN108.25CE","GBPINR","0.0","2025-06-26","108.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101462","2101462","JPYINR25JUN54CE","JPYINR","0.0","2025-06-26","54.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101463","2101463","EURINR25JUN90.5PE","EURINR","0.0","2025-06-26","90.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101464","2101464","EURINR25JUN92PE","EURINR","0.0","2025-06-26","92.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101471","2101471","JPYINR25JUN56.5PE","JPYINR","0.0","2025-06-26","56.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101473","2101473","JPYINR25JUN58PE","JPYINR","0.0","2025-06-26","58.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101474","2101474","EURINR25JUN90.5CE","EURINR","0.0","2025-06-26","90.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101476","2101476","EURINR25JUN92CE","EURINR","0.0","2025-06-26","92.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101478","2101478","GBPINR25JUN106.25PE","GBPINR","0.0","2025-06-26","106.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101479","2101479","JPYINR25JUN52PE","JPYINR","0.0","2025-06-26","52.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101484","2101484","JPYINR25JUN56.5CE","JPYINR","0.0","2025-06-26","56.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101486","2101486","JPYINR25JUN58CE","JPYINR","0.0","2025-06-26","58.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167029","2167029","JPYINR25MAR50.75PE","JPYINR","0.0","2025-03-27","50.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167034","2167034","JPYINR25MAR52.25PE","JPYINR","0.0","2025-03-27","52.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2108806","2108806","GBPINR24DEC115.25CE","GBPINR","0.0","2024-12-27","115.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167078","2167078","GBPINR25MAR110PE","GBPINR","0.0","2025-03-27","110.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167082","2167082","USDINR25MAR83.5CE","USDINR","0.0","2025-03-27","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101547","2101547","723GS203925JUN105.25CE","723GS2039","0.0","2025-06-26","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167086","2167086","USDINR25MAR85CE","USDINR","0.0","2025-03-27","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167087","2167087","JPYINR25MAR50.75CE","JPYINR","0.0","2025-03-27","50.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101564","2101564","710GS203425JUN103.75PE","710GS2034","0.0","2025-06-26","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167102","2167102","JPYINR25MAR52.25CE","JPYINR","0.0","2025-03-27","52.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101573","2101573","710GS203425JUN103.75CE","710GS2034","0.0","2025-06-26","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167114","2167114","EURINR25MAR88.5PE","EURINR","0.0","2025-03-27","88.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101580","2101580","723GS203925JUN105.75PE","723GS2039","0.0","2025-06-26","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049314","1049314","718GS203324DEC100CE","718GS2033","0.0","2024-12-26","100.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049315","1049315","718GS203324DEC100PE","718GS2033","0.0","2024-12-26","100.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049316","1049316","718GS203324DEC100.25CE","718GS2033","0.0","2024-12-26","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167131","2167131","GBPINR25MAR110CE","GBPINR","0.0","2025-03-27","110.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049317","1049317","718GS203324DEC100.25PE","718GS2033","0.0","2024-12-26","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049318","1049318","718GS203324DEC100.5CE","718GS2033","0.0","2024-12-26","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101607","2101607","741GS203625JUN105.5PE","741GS2036","0.0","2025-06-26","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101608","2101608","741GS203625JUN107PE","741GS2036","0.0","2025-06-26","107.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049319","1049319","718GS203324DEC100.5PE","718GS2033","0.0","2024-12-26","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167152","2167152","USDINR25MAR81.5PE","USDINR","0.0","2025-03-27","81.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147048","2147048","GBPINR24DEC108PE","GBPINR","0.0","2024-12-27","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167157","2167157","USDINR25MAR83PE","USDINR","0.0","2025-03-27","83.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101623","2101623","741GS203625JUN105.5CE","741GS2036","0.0","2025-06-26","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101625","2101625","741GS203625JUN107CE","741GS2036","0.0","2025-06-26","107.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049322","1049322","718GS203324DEC101CE","718GS2033","0.0","2024-12-26","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049323","1049323","718GS203324DEC101PE","718GS2033","0.0","2024-12-26","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101636","2101636","718GS203325JUN105PE","718GS2033","0.0","2025-06-26","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167175","2167175","JPYINR25MAR50.25PE","JPYINR","0.0","2025-03-27","50.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167176","2167176","EURINR25MAR88.5CE","EURINR","0.0","2025-03-27","88.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049324","1049324","718GS203324DEC101.25CE","718GS2033","0.0","2024-12-26","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101643","2101643","718GS203325JUN103.5CE","718GS2033","0.0","2025-06-26","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101645","2101645","718GS203325JUN105CE","718GS2033","0.0","2025-06-26","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049325","1049325","718GS203324DEC101.25PE","718GS2033","0.0","2024-12-26","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101651","2101651","710GS203425JUN98.5PE","710GS2034","0.0","2025-06-26","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049326","1049326","718GS203324DEC101.5CE","718GS2033","0.0","2024-12-26","101.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101656","2101656","718GS203725JUN103.5PE","718GS2037","0.0","2025-06-26","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147055","2147055","EURINR24DEC89.5PE","EURINR","0.0","2024-12-27","89.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101661","2101661","718GS203325JUN103PE","718GS2033","0.0","2025-06-26","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101664","2101664","710GS203425JUN98.5CE","710GS2034","0.0","2025-06-26","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1049328","1049328","718GS203324DEC101.75CE","718GS2033","0.0","2024-12-26","101.75","0.25","1","FUTCUR","FF","BCD_FO"
